full_address;address;name;lat;lng;data;alvara;cdb_idx
RUA COSTA SENNA, 441, nan, PADRE EUSTAQUIO, Belo Horizonte, Minas Gerais, Brasil;RUA COSTA SENNA, 441, PADRE EUSTAQUIO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE EXPEDITA;;;03-04-2013;NÃO;-1
RUA DOS GUARANIS, 457, LOJA 4, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS GUARANIS, 457, CENTRO, Belo Horizonte, Minas Gerais, Brasil;O LARANJINHA;-19.916232;-43.9423878;03-04-2013;SIM;-1
AVE AMERICO VESPUCIO, 562, nan, VILA NOVA CACHOEIRINHA II, Belo Horizonte, Minas Gerais, Brasil;AVE AMERICO VESPUCIO, 562, VILA NOVA CACHOEIRINHA II, Belo Horizonte, Minas Gerais, Brasil;BAR DO KAKA 2;;;13-03-2013;SIM;-1
RUA EPAMINONDAS OTONI, 260, nan, VISTA ALEGRE, Belo Horizonte, Minas Gerais, Brasil;RUA EPAMINONDAS OTONI, 260, VISTA ALEGRE, Belo Horizonte, Minas Gerais, Brasil;WANDA PEREIRA PAULA DE ARAUJO 74197312687;-19.9515276;-43.999353;22-03-2013;NÃO;-1
RUA SABINOPOLIS, 351, CASA, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;RUA SABINOPOLIS, 351, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;CHEFAO BURGUERR;-19.910216;-43.960267;04-06-2019;NÃO;-1
RUA GRAO MOGOL, 426, nan, CARMO, Belo Horizonte, Minas Gerais, Brasil;RUA GRAO MOGOL, 426, CARMO, Belo Horizonte, Minas Gerais, Brasil;BAR DO VALE;-19.9398984;-43.9318961;04-06-2019;NÃO;-1
RUA DOS TAMOIOS, 320, nan, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS TAMOIOS, 320, CENTRO, Belo Horizonte, Minas Gerais, Brasil;GOSTOZIM LANCHONETE E RESTAURANTE LTDA;-19.9198038;-43.9410821;04-06-2019;SIM;-1
AVE ALTAMIRO AVELINO SOARES, 1257, LOJA 03 LOJA 04 LOJA 05, CASTELO, Belo Horizonte, Minas Gerais, Brasil;AVE ALTAMIRO AVELINO SOARES, 1257, CASTELO, Belo Horizonte, Minas Gerais, Brasil;SARUE;;;04-06-2019;SIM;-1
RUA JOAQUIM GONCALVES PIMENTA, 61, LOJA 4, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA JOAQUIM GONCALVES PIMENTA, 61, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;DELICIAS DA ROSA;-19.9392119;-44.0152302;25-06-2019;NÃO;-1
RUA ESTRELA VESPERTINA, 180, nan, ESTRELA DO ORIENTE, Belo Horizonte, Minas Gerais, Brasil;RUA ESTRELA VESPERTINA, 180, ESTRELA DO ORIENTE, Belo Horizonte, Minas Gerais, Brasil;BAR DO PANGARE;-19.9686875;-43.9857018;25-06-2019;SIM;-1
RUA DA GAMELEIRA, 198, nan, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RUA DA GAMELEIRA, 198, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE PONTO DO SABOR;-19.8317825;-43.9703043;26-06-2019;SIM;-1
RUA BOTAO DE ROSA, 12, CASA 4, ETELVINA CARNEIRO, Belo Horizonte, Minas Gerais, Brasil;RUA BOTAO DE ROSA, 12, ETELVINA CARNEIRO, Belo Horizonte, Minas Gerais, Brasil;FRANGO ASSADO JULIANA;-19.8098851;-43.9337041;26-06-2019;NÃO;-1
RUA TRES PODERES, 270, nan, LAGOINHA LEBLON, Belo Horizonte, Minas Gerais, Brasil;RUA TRES PODERES, 270, LAGOINHA LEBLON, Belo Horizonte, Minas Gerais, Brasil;BARBARA CAROLINA DE OLIVEIRA BARROS 07367631632;;;06-07-2019;NÃO;-1
RUA BERNARDO GUIMARAES, 990, nan, BOA VIAGEM, Belo Horizonte, Minas Gerais, Brasil;RUA BERNARDO GUIMARAES, 990, BOA VIAGEM, Belo Horizonte, Minas Gerais, Brasil;AQUI SIM!;-19.9307743;-43.9337431;17-12-2018;NÃO;-1
RUA LUZIA SALOMAO, 50, nan, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA LUZIA SALOMAO, 50, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;BAR DA CHICA;-19.8027128;-43.9798377;19-10-2018;NÃO;-1
RUA GRAO PARA, 32, nan, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;RUA GRAO PARA, 32, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E MERCEARIA JKMB LTDA;-19.9285193;-43.9232747;27-10-2018;NÃO;-1
BEC FLORAMAR, 50, nan, VENTOSA, Belo Horizonte, Minas Gerais, Brasil;BEC FLORAMAR, 50, VENTOSA, Belo Horizonte, Minas Gerais, Brasil;COMIDA CASEIRA E LANCHONETE;;;13-11-2018;NÃO;-1
RUA SILVA ALVARENGA, 353, LOJA, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RUA SILVA ALVARENGA, 353, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;ZEFERINOS BAR;-19.8948487;-43.898423;16-11-2018;NÃO;-1
AVE MIGUEL MOYSES, 455, nan, IMBAUBAS, Belo Horizonte, Minas Gerais, Brasil;AVE MIGUEL MOYSES, 455, IMBAUBAS, Belo Horizonte, Minas Gerais, Brasil;RICKY PRODUCOES;;;21-11-2018;SIM;-1
AVE SILVA LOBO, 2039, LOJA 01, GRAJAU, Belo Horizonte, Minas Gerais, Brasil;AVE SILVA LOBO, 2039, GRAJAU, Belo Horizonte, Minas Gerais, Brasil;TUDO LEGAL;;;21-11-2018;NÃO;-1
RUA NELSON HUNGRIA, 1005, nan, TUPI A, Belo Horizonte, Minas Gerais, Brasil;RUA NELSON HUNGRIA, 1005, TUPI A, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE TRADICIONALISSIMO;;;28-11-2018;SIM;-1
RUA VICENTE RISOLA, 125, LOJA, SANTA INES, Belo Horizonte, Minas Gerais, Brasil;RUA VICENTE RISOLA, 125, SANTA INES, Belo Horizonte, Minas Gerais, Brasil;JULIO CESAR NASCIMENTO BAR;-19.8916887;-43.9083866;10-12-2018;NÃO;-1
RUA PIUM I, 354, LOJA 3, CARMO, Belo Horizonte, Minas Gerais, Brasil;RUA PIUM I, 354, CARMO, Belo Horizonte, Minas Gerais, Brasil;GARAGE DO ROCK;-19.9426434;-43.9299187;13-12-2018;SIM;-1
RUA NACIP RAYDAN, 100, LETRA A, RIO BRANCO, Belo Horizonte, Minas Gerais, Brasil;RUA NACIP RAYDAN, 100, RIO BRANCO, Belo Horizonte, Minas Gerais, Brasil;JR FESTAS;-19.8166328;-43.9788456;18-12-2018;SIM;-1
AVE SANTA MATILDE, 274, nan, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;AVE SANTA MATILDE, 274, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;DEBORA CATARINE REIS;;;24-10-2018;NÃO;-1
RUA CARLOS ESTEVAO, 169, CONJ Casa, TUPI A, Belo Horizonte, Minas Gerais, Brasil;RUA CARLOS ESTEVAO, 169, TUPI A, Belo Horizonte, Minas Gerais, Brasil;PIZZATON;;;24-10-2018;NÃO;-1
RUA DAVID RABELO, 380, LOJA, JARDIM SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;RUA DAVID RABELO, 380, JARDIM SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;BAR CANTINHO DOS APAIXONADOS;-19.9040958;-43.9971808;08-11-2018;NÃO;-1
RUA DOMINGOS FERNANDES, 299, nan, UNIAO, Belo Horizonte, Minas Gerais, Brasil;RUA DOMINGOS FERNANDES, 299, UNIAO, Belo Horizonte, Minas Gerais, Brasil;DELICADO SABOR;-19.8833178;-43.9219184;18-11-2018;SIM;-1
RUA SANTA CATARINA, 32, ANDAR 3, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA SANTA CATARINA, 32, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE DONA ZICA;-19.9224861;-43.9436664;24-11-2018;NÃO;-1
RUA DOS AMERICANOS, 344, nan, MILIONARIOS, Belo Horizonte, Minas Gerais, Brasil;RUA DOS AMERICANOS, 344, MILIONARIOS, Belo Horizonte, Minas Gerais, Brasil;ESPETINHO MINEIRO BAR;-19.9829541;-44.0078226;28-11-2018;NÃO;-1
RUA GERALDO MENEZES SOARES, 792, nan, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA GERALDO MENEZES SOARES, 792, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;GABRIELA VIEIRA DE SOUZA;-19.900494;-43.9253917;01-12-2018;NÃO;-1
RUA JOAO GUALBERTO DOS SANTOS, 176, nan, CEU AZUL, Belo Horizonte, Minas Gerais, Brasil;RUA JOAO GUALBERTO DOS SANTOS, 176, CEU AZUL, Belo Horizonte, Minas Gerais, Brasil;32.219.211 WESLEY MOREIRA DE OLIVEIRA;-19.8258515;-44.0014206;22-04-2024;NÃO;-1
RUA EDEZIA CORREA RABELO, 71, nan, MARIANO DE ABREU, Belo Horizonte, Minas Gerais, Brasil;RUA EDEZIA CORREA RABELO, 71, MARIANO DE ABREU, Belo Horizonte, Minas Gerais, Brasil;SILVA & BEBIDAS;;;13-12-2018;NÃO;-1
RUA DOUTOR CAMILO ANTONIO NOGUEIRA, 351, LOJA, NOSSA SENHORA DA CONCEICAO, Belo Horizonte, Minas Gerais, Brasil;RUA DOUTOR CAMILO ANTONIO NOGUEIRA, 351, NOSSA SENHORA DA CONCEICAO, Belo Horizonte, Minas Gerais, Brasil;BAR E RESTAURANTE DO HERNANE;-19.9358523;-43.9149009;18-12-2018;NÃO;-1
RUA ANGOLA, 511, CONJ Casa, VILA SAO PAULO, Belo Horizonte, Minas Gerais, Brasil;RUA ANGOLA, 511, VILA SAO PAULO, Belo Horizonte, Minas Gerais, Brasil;BAR PASSA TEMPO;-19.8666871;-43.9229747;20-10-2018;NÃO;-1
RUA SAO JOAQUIM, 370, nan, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA SAO JOAQUIM, 370, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;SUSHI DA FAZENDA LTDA;-19.8976363;-43.9208536;24-10-2018;NÃO;-1
RUA BERNARDO GUIMARAES, 20, LOJA 01, FUNCIONARIOS, Belo Horizonte, Minas Gerais, Brasil;RUA BERNARDO GUIMARAES, 20, FUNCIONARIOS, Belo Horizonte, Minas Gerais, Brasil;REAL SABOR 2;-19.9327013;-43.9261405;31-10-2018;SIM;-1
RUA MAIA LACERDA, 39, CONJ loja, HORTO, Belo Horizonte, Minas Gerais, Brasil;RUA MAIA LACERDA, 39, HORTO, Belo Horizonte, Minas Gerais, Brasil;ESCRITORIO GASTROBAR GOURMET;-19.9087864;-43.9154408;21-11-2018;NÃO;-1
RUA CORONEL ANTONIO FERREIRA DO PRADO, 189, nan, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;RUA CORONEL ANTONIO FERREIRA DO PRADO, 189, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;SORVETERIA JR COUTO;-19.9831512;-44.0519382;05-12-2018;NÃO;-1
RUA MARIA APARECIDA, 165, LOJA, SAO MARCOS, Belo Horizonte, Minas Gerais, Brasil;RUA MARIA APARECIDA, 165, SAO MARCOS, Belo Horizonte, Minas Gerais, Brasil;ARAUJOS'BAR;-19.8706828;-43.9114992;05-12-2018;NÃO;-1
RUA HENRIQUE BADARO PORTUGAL, 370, nan, BURITIS, Belo Horizonte, Minas Gerais, Brasil;RUA HENRIQUE BADARO PORTUGAL, 370, BURITIS, Belo Horizonte, Minas Gerais, Brasil;BAR E MERCEARIA DO FEFEU;-19.974466;-43.976098;10-12-2018;NÃO;-1
RUA FLOR DE MAIO, 127, nan, NOSSA SENHORA DE FATIMA, Belo Horizonte, Minas Gerais, Brasil;RUA FLOR DE MAIO, 127, NOSSA SENHORA DE FATIMA, Belo Horizonte, Minas Gerais, Brasil;MARINETH MARILAC DA SILVA 11471935680;;;10-12-2018;NÃO;-1
RUA CURVELO, 63, nan, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RUA CURVELO, 63, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;TEMPEROU;-19.9128551;-43.9293604;14-12-2018;NÃO;-1
RUA MACADAMIA, 170, LOJA, TIROL, Belo Horizonte, Minas Gerais, Brasil;RUA MACADAMIA, 170, TIROL, Belo Horizonte, Minas Gerais, Brasil;ALESSANDRO'S BAR;-19.9942146;-44.0432642;18-12-2018;NÃO;-1
RUA NUMA NOGUEIRA, 89, nan, FLORAMAR, Belo Horizonte, Minas Gerais, Brasil;RUA NUMA NOGUEIRA, 89, FLORAMAR, Belo Horizonte, Minas Gerais, Brasil;ALTERNATIVA;-19.8388863;-43.9318972;24-10-2018;NÃO;-1
RUA MADRE DOS ANJOS, 64, nan, PROVIDENCIA, Belo Horizonte, Minas Gerais, Brasil;RUA MADRE DOS ANJOS, 64, PROVIDENCIA, Belo Horizonte, Minas Gerais, Brasil;LOCABAR;-19.854281;-43.9269992;06-11-2018;NÃO;-1
RUA DOS JACOBINOS, 30, nan, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;RUA DOS JACOBINOS, 30, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;RF BAR;-19.8467608;-43.903198;09-11-2018;NÃO;-1
AVE SILVA LOBO, 1600, nan, NOVA GRANADA, Belo Horizonte, Minas Gerais, Brasil;AVE SILVA LOBO, 1600, NOVA GRANADA, Belo Horizonte, Minas Gerais, Brasil;ESPETINHO DO PC;;;26-11-2018;NÃO;-1
RUA DOUTOR CAMILO ANTONIO NOGUEIRA, 693, nan, SANTANA DO CAFEZAL, Belo Horizonte, Minas Gerais, Brasil;RUA DOUTOR CAMILO ANTONIO NOGUEIRA, 693, SANTANA DO CAFEZAL, Belo Horizonte, Minas Gerais, Brasil;ALEXANDRE LANCHES;-19.9358523;-43.9149009;26-11-2018;NÃO;-1
RUA SEIS, 7, BOX 2, NOVA GAMELEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA SEIS, 7, NOVA GAMELEIRA, Belo Horizonte, Minas Gerais, Brasil;ANGELA FERREIRA CORREIA 14601713650;-19.9430459;-43.988887;03-12-2018;NÃO;-1
RUA GENERAL ARANHA, 369, nan, AEROPORTO, Belo Horizonte, Minas Gerais, Brasil;RUA GENERAL ARANHA, 369, AEROPORTO, Belo Horizonte, Minas Gerais, Brasil;AERO BAR;-19.8530076;-43.9558805;18-12-2018;NÃO;-1
RUA DAVID RABELO, 428, nan, JARDIM SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;RUA DAVID RABELO, 428, JARDIM SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;LIDIANE BARBOSA RODRIGUES;-19.907447;-43.9970347;22-10-2018;NÃO;-1
RUA SAO MIGUEL, 1461, nan, ITAPOA, Belo Horizonte, Minas Gerais, Brasil;RUA SAO MIGUEL, 1461, ITAPOA, Belo Horizonte, Minas Gerais, Brasil;BAR DO VINI;-19.8431885;-43.9565294;06-11-2018;NÃO;-1
AVE BRASIL, 1132, LOJA 07, FUNCIONARIOS, Belo Horizonte, Minas Gerais, Brasil;AVE BRASIL, 1132, FUNCIONARIOS, Belo Horizonte, Minas Gerais, Brasil;QUINTAL;;;09-11-2018;SIM;-1
RUA UARIRA, 369, LOJA 01, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RUA UARIRA, 369, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE & LANCHONETE BOM GOSTO;-19.8998923;-43.8906479;19-11-2018;NÃO;-1
RUA MARANHAO, 65, nan, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;RUA MARANHAO, 65, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;AURORA;-19.9255879;-43.9238805;19-11-2018;SIM;-1
RUA DOS TIMBIRAS, 1560, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA DOS TIMBIRAS, 1560, LOURDES, Belo Horizonte, Minas Gerais, Brasil;GASTRO RESTAURANTE;-19.9260051;-43.9425447;14-12-2018;NÃO;-1
RUA PROFESSOR GERALDO FONTES, 185, nan, UNIAO, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSOR GERALDO FONTES, 185, UNIAO, Belo Horizonte, Minas Gerais, Brasil;BAR DO DE;-19.8802305;-43.9198156;17-10-2018;NÃO;-1
RUA JUIZ ELYZEU JARDIM, 346, nan, BAIRRO DAS INDUSTRIAS I, Belo Horizonte, Minas Gerais, Brasil;RUA JUIZ ELYZEU JARDIM, 346, BAIRRO DAS INDUSTRIAS I, Belo Horizonte, Minas Gerais, Brasil;PAIVAS BAR;-19.957356;-44.0122368;25-10-2018;NÃO;-1
RUA QUIARI, 107, CONJ loja, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;RUA QUIARI, 107, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;HOT DOG DU JUNIN;-19.8939544;-43.8964982;29-10-2018;NÃO;-1
AVE ABILIO MACHADO, 980, nan, INCONFIDENCIA, Belo Horizonte, Minas Gerais, Brasil;AVE ABILIO MACHADO, 980, INCONFIDENCIA, Belo Horizonte, Minas Gerais, Brasil;PIZZARIA MINERA;;;29-10-2018;NÃO;-1
RUA PROFESSOR TRISTAO DA CUNHA, 183, nan, PLANALTO, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSOR TRISTAO DA CUNHA, 183, PLANALTO, Belo Horizonte, Minas Gerais, Brasil;TIJELLA'S BAR E RESTAURANTE;-19.8369086;-43.9483954;29-10-2018;NÃO;-1
RUA AMERICO MACEDO, 348, nan, GUTIERREZ, Belo Horizonte, Minas Gerais, Brasil;RUA AMERICO MACEDO, 348, GUTIERREZ, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE ANTONIELLI LTDA.;-19.9374278;-43.9575549;29-10-2018;NÃO;-1
RUA MARCIANO MOREIRA, 38, nan, IPE, Belo Horizonte, Minas Gerais, Brasil;RUA MARCIANO MOREIRA, 38, IPE, Belo Horizonte, Minas Gerais, Brasil;BAR DA TIA GRACINHA;-19.8704861;-43.9065156;06-11-2018;NÃO;-1
RUA BLUMENAU, 239, LOJA, COPACABANA, Belo Horizonte, Minas Gerais, Brasil;RUA BLUMENAU, 239, COPACABANA, Belo Horizonte, Minas Gerais, Brasil;MERCADIN TIKIN DE TUDO;-19.8348376;-43.9835209;09-11-2018;NÃO;-1
AVE PROFESSOR MARIO WERNECK, 883, LOJA 02, ESTORIL, Belo Horizonte, Minas Gerais, Brasil;AVE PROFESSOR MARIO WERNECK, 883, ESTORIL, Belo Horizonte, Minas Gerais, Brasil;IGREEN COMERCIO DE ALIMENTOS;;;21-11-2018;NÃO;-1
RUA NOSSA SENHORA DA GLORIA, 96, LOJA, PRIMEIRO DE MAIO, Belo Horizonte, Minas Gerais, Brasil;RUA NOSSA SENHORA DA GLORIA, 96, PRIMEIRO DE MAIO, Belo Horizonte, Minas Gerais, Brasil;ALEXSANDER SERGIO GOULART DE PAULA 70574145605;-19.8604191;-43.9289667;28-11-2018;NÃO;-1
RUA PADRE EUSTAQUIO, 2027, LOJA 02, PADRE EUSTAQUIO, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE EUSTAQUIO, 2027, PADRE EUSTAQUIO, Belo Horizonte, Minas Gerais, Brasil;CABANA;-19.9174447;-43.9776856;28-11-2018;SIM;-1
RUA FURQUIM WERNECK, 578, LOJA C, TUPI A, Belo Horizonte, Minas Gerais, Brasil;RUA FURQUIM WERNECK, 578, TUPI A, Belo Horizonte, Minas Gerais, Brasil;ADRI RESTAURANTE;;;03-12-2018;NÃO;-1
RUA DAS URSULINAS, 99, nan, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;RUA DAS URSULINAS, 99, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;NOSRED LANCHES;-19.8451691;-43.9050735;06-12-2018;NÃO;-1
PCA CARDEAL ARCO VERDE, 83, nan, NOVA CINTRA, Belo Horizonte, Minas Gerais, Brasil;PCA CARDEAL ARCO VERDE, 83, NOVA CINTRA, Belo Horizonte, Minas Gerais, Brasil;LU BURGUER;;;11-12-2018;SIM;-1
RUA MARQUES REBELO, 432, nan, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA MARQUES REBELO, 432, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;ITELIRIO OLIMPIO DE FARIAS;-19.942919;-44.0147731;20-07-2007;NÃO;-1
RUA MARECHAL FOCH, 39, LOJA 1, GRAJAU, Belo Horizonte, Minas Gerais, Brasil;RUA MARECHAL FOCH, 39, GRAJAU, Belo Horizonte, Minas Gerais, Brasil;BAR DOM ESPETIM LTDA;-19.9421603;-43.964693;15-02-2007;SIM;-1
RUA DOS TUPIS, 1795, nan, BARRO PRETO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS TUPIS, 1795, BARRO PRETO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE CHEIRO E SABOR;-19.9186127;-43.9513912;06-11-2007;SIM;-1
RUA GRAO MOGOL, 1245, LOJA 03 E 04, SION, Belo Horizonte, Minas Gerais, Brasil;RUA GRAO MOGOL, 1245, SION, Belo Horizonte, Minas Gerais, Brasil;RECANTO DA MATA CONFEITARIA LTDA;-19.9510527;-43.9349668;31-10-2007;SIM;-1
RUA SERGIPE, 1423, LOJA 06 LOJA 07, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA SERGIPE, 1423, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;TMAK - TEMAKERIA & SUSHI BAR;-19.9389826;-43.938501;23-11-2007;SIM;-1
RUA JUVENAL MELO SENRA, 395, LOJA 01, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;RUA JUVENAL MELO SENRA, 395, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;TAIKA IZAKAYA;-19.9722607;-43.9443825;17-02-2016;SIM;-1
AVE LUIZ PAULO FRANCO, 500, ANDAR 11 SALA 1106 SALA 1107, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;AVE LUIZ PAULO FRANCO, 500, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;GT EMPREENDIMENTOS LTDA;;;04-10-2016;SIM;-1
RUA JUVENAL MELO SENRA, 385, LOJA 02, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;RUA JUVENAL MELO SENRA, 385, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;LYGIA;-19.9722607;-43.9443825;23-01-2019;SIM;-1
RUA MANGARATIBA, 391, nan, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RUA MANGARATIBA, 391, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;GREEN CERVEJARIA LTDA;-19.8997465;-43.9020946;24-08-2007;SIM;-1
RUA GENOVEVA DE SOUZA, 1821, nan, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA GENOVEVA DE SOUZA, 1821, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;CASA DOS ARTISTAS;-19.9067324;-43.9220931;03-07-2007;NÃO;-1
AVE DJALMA VIEIRA CRISTO, 747, nan, VALE DO JATOBA, Belo Horizonte, Minas Gerais, Brasil;AVE DJALMA VIEIRA CRISTO, 747, VALE DO JATOBA, Belo Horizonte, Minas Gerais, Brasil;TELE REFEICOES DO VALE LTDA;;;19-11-2007;SIM;-1
AVE GETULIO VARGAS, 620, LOJA: 01,, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;AVE GETULIO VARGAS, 620, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;LANCHONETE GALERIA DO PASTEL;;;19-10-2007;SIM;-1
AVE DO CONTORNO, 10756, nan, BARRO PRETO, Belo Horizonte, Minas Gerais, Brasil;AVE DO CONTORNO, 10756, BARRO PRETO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE COLHER DE PAU;;;10-09-2007;NÃO;-1
RUA OURO FINO, 452, LOJA: 17,, CRUZEIRO, Belo Horizonte, Minas Gerais, Brasil;RUA OURO FINO, 452, CRUZEIRO, Belo Horizonte, Minas Gerais, Brasil;ESPETARIA;-19.9429289;-43.9263302;20-06-2005;NÃO;-1
RUA LEVINDO LOPES, 158, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA LEVINDO LOPES, 158, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;JDM COMERCIO DE ALIMENTOS LTDA;-19.9373995;-43.9396604;24-10-2007;SIM;-1
AVE PORTUGAL, 2263, nan, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;AVE PORTUGAL, 2263, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;PORTUGAL RECEPCOES;;;24-10-2007;SIM;-1
AVE NOSSA SENHORA DE FATIMA, 1832, nan, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;AVE NOSSA SENHORA DE FATIMA, 1832, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;FORUM DO PASTEL;;;05-02-2007;SIM;-1
AVE MEM DE SA, 753, nan, PARAISO, Belo Horizonte, Minas Gerais, Brasil;AVE MEM DE SA, 753, PARAISO, Belo Horizonte, Minas Gerais, Brasil;KI FOME LANCHES LTDA;;;28-09-2007;NÃO;-1
AVE SENADOR LEVINDO COELHO, 1986, LOJA: 02,, VALE DO JATOBA, Belo Horizonte, Minas Gerais, Brasil;AVE SENADOR LEVINDO COELHO, 1986, VALE DO JATOBA, Belo Horizonte, Minas Gerais, Brasil;PAULO ALVES BOTELHO CPF: 005.463.406-79;;;19-06-2007;SIM;-1
RUA SERGIPE, 1187, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA SERGIPE, 1187, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;MAJU COMERCIO DE ALIMENTOS LTDA;-19.9368606;-43.9378991;30-08-2007;SIM;-1
RUA URSULA PAULINO, 387, LOJA: 10,, CINQUENTENARIO, Belo Horizonte, Minas Gerais, Brasil;RUA URSULA PAULINO, 387, CINQUENTENARIO, Belo Horizonte, Minas Gerais, Brasil;PIZZARIA SABORELLA LTDA;-19.9511376;-43.9816771;20-09-1992;NÃO;-1
RUA CASA BRANCA, 165, nan, POMPEIA, Belo Horizonte, Minas Gerais, Brasil;RUA CASA BRANCA, 165, POMPEIA, Belo Horizonte, Minas Gerais, Brasil;LANCHONETE FINO SABOR LTDA;-19.9117851;-43.9023619;04-04-2007;SIM;-1
RUA GRAO MOGOL, 450, nan, CARMO, Belo Horizonte, Minas Gerais, Brasil;RUA GRAO MOGOL, 450, CARMO, Belo Horizonte, Minas Gerais, Brasil;SANTO BUTIQUIM;-19.9398984;-43.9318961;29-07-2020;SIM;-1
RUA ANTONIO ALEIXO, 235, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA ANTONIO ALEIXO, 235, LOURDES, Belo Horizonte, Minas Gerais, Brasil;SANTO BUTIQUIM BAR E RESTAURANTE LTDA;-19.9328458;-43.9464671;01-10-2021;SIM;-1
RUA THEODORO BONFIM, 283, nan, TAQUARIL, Belo Horizonte, Minas Gerais, Brasil;RUA THEODORO BONFIM, 283, TAQUARIL, Belo Horizonte, Minas Gerais, Brasil;LUCAS LANCHES & RESTAURANTE;-19.9158205;-43.8836548;29-07-2020;NÃO;-1
